loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,earliest_cr_line,issue_d,application_type,mort_acc,pub_rec_bankruptcies,loan_status
14191,36 months,10.11,45.08,C,C4,1,OWN,48165.8,Not Verified,home_improvement,FL,8.53,1,1,12,0,21893,32.9,31,2015-07,2019-04,Individual,3,0,0
15332,36 months,9.48,60.15,B,B2,1,OWN,26555.66,Verified,home_improvement,GA,14.77,0,1,28,0,3048,25.9,32,1996-12,2019-10,Individual,1,0,1
20697,36 months,15.53,106.45,F,F5,2,RENT,81092.98,Not Verified,vacation,TN,27.36,0,0,11,0,35103,48.4,22,2006-03,2015-01,Individual,3,0,1
15289,36 months,14.78,77.57,G,G3,1,OWN,48108.93,Verified,credit_card,NC,17.26,0,0,22,0,65854,31.7,35,1998-08,2017-09,Individual,2,0,0
29740,36 months,12.34,78.9,B,B3,7,RENT,116974.52,Not Verified,debt_consolidation,PA,8.63,0,0,1,0,58139,53.9,4,2013-12,2018-10,Individual,1,0,0
13772,60 months,8.05,23.79,A,A2,2,MORTGAGE,84887.45,Verified,debt_consolidation,TN,13.62,0,1,18,0,67517,92.9,21,1999-07,2017-01,Individual,2,0,0
17921,60 months,10.11,36.8,B,B1,6,MORTGAGE,33672.24,Verified,debt_consolidation,TX,0.37,1,2,22,0,66454,52.4,28,1996-04,2017-09,Individual,1,0,1
15799,60 months,11.65,32.73,C,C3,4,RENT,103571.21,Source Verified,debt_consolidation,MI,15.59,0,4,7,0,41887,78.1,19,2001-10,2018-01,Individual,0,0,0
8133,36 months,10.13,28.29,F,F2,7,MORTGAGE,10546.56,Verified,debt_consolidation,NY,27.53,0,2,23,0,64431,27.7,39,1996-03,2019-07,Individual,1,0,1
27743,36 months,16.16,153.68,C,C4,7,MORTGAGE,156081.79,Verified,debt_consolidation,WA,7.69,0,3,27,0,66302,55.7,34,2016-05,2018-11,Individual,2,0,1
10182,36 months,6.63,18.53,A,A2,6,RENT,21959.01,Verified,moving,MO,5.81,1,0,2,0,8298,67.1,7,1997-03,2019-05,Individual,1,0,0
12578,60 months,8.13,21.58,A,A5,9,OTHER,65977.38,Not Verified,credit_card,NC,11.43,0,1,6,0,11410,69.6,12,2005-09,2019-09,Individual,2,0,0
31917,60 months,12.49,95.64,B,B4,2,RENT,63351.24,Verified,credit_card,WI,22.45,0,1,5,0,18805,67.6,20,2013-12,2019-03,Individual,3,0,0
38005,60 months,16.54,120.94,E,E3,5,RENT,96204.38,Source Verified,major_purchase,MO,27.93,0,1,28,0,75445,42.3,38,2000-12,2017-07,Individual,1,0,1
27162,60 months,13.44,62.45,D,D4,4,OWN,40246.64,Source Verified,debt_consolidation,MA,19.14,0,2,9,0,68604,59.8,21,2003-01,2015-06,Joint App,0,0,0
36737,36 months,14.82,176.11,C,C4,5,RENT,13530.33,Source Verified,small_business,FL,7.0,0,0,28,0,3907,21.6,32,1999-12,2018-01,Individual,2,0,1
34313,60 months,13.98,109.6,B,B4,1,RENT,40280.68,Source Verified,medical,CA,15.84,0,2,12,0,74157,74.1,24,2001-08,2019-11,Individual,1,0,0
19755,60 months,13.26,41.68,F,F3,3,RENT,42980.54,Verified,credit_card,NY,28.53,0,1,29,0,2980,23.0,35,1999-01,2017-02,Individual,0,0,0
31041,36 months,14.49,164.39,B,B5,10,RENT,14335.36,Not Verified,credit_card,OH,13.82,0,1,17,0,61442,67.1,34,1998-02,2019-01,Individual,1,0,0
13806,60 months,11.11,27.21,E,E2,8,RENT,50373.62,Not Verified,debt_consolidation,NC,16.98,0,1,9,0,41921,62.9,19,2010-01,2018-09,Individual,1,0,1
18959,36 months,13.17,86.59,F,F3,4,RENT,25706.24,Not Verified,credit_card,IL,17.68,1,1,15,0,51533,62.7,18,2011-06,2017-10,Individual,2,0,0
21881,60 months,11.8,46.78,C,C2,1,MORTGAGE,72363.05,Not Verified,credit_card,WI,5.18,0,4,4,0,58819,83.3,17,2003-09,2017-03,Individual,1,0,1
38459,60 months,20.31,141.46,F,F3,7,MORTGAGE,42291.96,Not Verified,debt_consolidation,MA,22.99,0,0,6,1,69615,63.0,6,2012-06,2018-09,Individual,3,0,0
34093,36 months,14.68,209.18,B,B5,3,OWN,158999.59,Not Verified,credit_card,AZ,21.98,0,0,19,0,56004,15.5,35,1998-01,2018-05,Individual,2,0,0
20080,36 months,12.6,64.53,D,D4,3,OWN,42036.47,Source Verified,credit_card,AZ,2.05,1,3,22,0,43342,53.8,30,1993-04,2015-10,Individual,4,0,1
26450,36 months,9.89,94.25,A,A2,1,RENT,63464.42,Not Verified,debt_consolidation,WA,6.69,0,0,13,0,44016,4.2,29,2006-08,2018-10,Individual,2,0,0
8891,60 months,7.65,17.53,C,C5,3,OWN,43137.89,Verified,debt_consolidation,MO,9.21,1,3,25,0,77298,40.2,43,1996-06,2015-07,Individual,0,0,0
32371,60 months,12.46,89.89,B,B4,2,OWN,18509.49,Verified,credit_card,GA,21.24,0,3,12,0,62689,33.6,21,2008-10,2018-04,Joint App,1,0,1
22568,36 months,12.21,71.47,A,A3,0,OWN,43354.78,Source Verified,debt_consolidation,NY,10.74,0,0,11,0,49953,54.8,13,1997-10,2019-05,Individual,1,0,0
21776,60 months,11.08,37.95,A,A1,6,MORTGAGE,77037.54,Source Verified,small_business,PA,18.81,0,0,17,0,48617,25.5,18,2012-02,2015-07,Individual,2,0,0
30885,36 months,12.59,113.38,B,B3,10,RENT,70346.89,Source Verified,vacation,IL,14.73,0,2,12,0,23758,26.1,18,1994-09,2018-03,Individual,2,0,0
25683,36 months,13.44,118.09,D,D5,1,RENT,41111.34,Source Verified,major_purchase,WI,16.5,0,2,20,0,68016,52.0,23,2005-01,2019-01,Individual,1,0,0
3826,36 months,6.77,8.96,C,C3,0,OWN,20454.26,Source Verified,debt_consolidation,VA,19.47,0,1,27,0,57463,65.5,41,1994-01,2017-09,Individual,2,0,0
12238,36 months,7.9,25.4,B,B1,1,MORTGAGE,72162.45,Not Verified,credit_card,NC,17.91,0,0,10,0,9263,42.1,10,1999-07,2017-06,Individual,1,0,0
7892,36 months,12.93,29.07,G,G1,6,OWN,63050.54,Verified,home_improvement,CA,15.87,1,0,15,0,63878,88.5,29,2000-12,2018-07,Individual,2,0,0
29660,36 months,16.57,141.67,F,F5,9,MORTGAGE,81311.81,Verified,small_business,MA,18.29,0,2,10,0,78513,35.1,13,2010-12,2019-09,Individual,1,0,1
2370,36 months,8.09,6.2,A,A3,3,RENT,41586.58,Not Verified,house,WA,17.52,0,1,18,0,58115,55.6,20,2003-10,2019-06,Individual,1,0,1
8893,36 months,10.52,41.5,C,C4,1,RENT,17843.15,Source Verified,credit_card,IN,14.53,0,1,18,0,70458,48.8,18,1998-07,2017-03,Individual,2,0,0
24300,60 months,15.35,63.0,D,D2,1,OWN,67525.2,Not Verified,debt_consolidation,NY,12.98,0,3,14,0,62432,35.1,30,2001-09,2019-01,Individual,4,0,1
28097,36 months,15.53,121.77,D,D1,6,RENT,48752.63,Verified,credit_card,AZ,29.16,0,3,3,0,71621,68.2,17,1992-12,2016-07,Individual,2,0,1
20628,60 months,10.55,35.31,B,B3,3,MORTGAGE,112984.99,Verified,wedding,GA,12.9,0,0,27,0,46569,24.2,44,2014-12,2016-08,Individual,1,0,1
34568,36 months,17.96,228.87,E,E4,3,OWN,49873.24,Not Verified,home_improvement,IL,25.57,0,2,21,0,29088,0.5,31,2014-09,2019-08,Individual,2,0,1
36838,36 months,13.79,168.17,A,A2,2,RENT,47701.58,Verified,moving,IL,11.2,0,0,21,0,37388,39.5,32,2008-03,2019-02,Individual,2,0,0
6152,36 months,9.39,16.38,B,B4,9,RENT,62966.16,Source Verified,small_business,PA,21.67,0,1,24,0,75749,36.9,24,2001-04,2016-10,Joint App,0,0,0
38147,36 months,17.72,211.7,D,D3,4,MORTGAGE,34263.69,Verified,house,MA,28.49,0,1,1,0,55658,63.3,1,2002-05,2017-11,Individual,2,1,1
24960,36 months,14.25,102.92,D,D2,7,MORTGAGE,33286.88,Source Verified,credit_card,CA,13.64,0,1,26,0,11320,17.0,38,2006-03,2015-05,Joint App,1,0,0
25812,36 months,15.21,137.32,E,E2,8,MORTGAGE,46224.39,Not Verified,wedding,MD,11.33,0,1,3,0,31014,52.5,13,2014-12,2018-01,Individual,2,0,1
4708,36 months,8.27,18.78,A,A2,0,RENT,28219.15,Source Verified,vacation,WI,13.0,0,0,22,0,6231,50.1,38,2012-08,2018-11,Individual,0,0,1
25253,36 months,9.59,88.14,A,A2,2,RENT,42725.14,Verified,moving,WI,15.86,0,1,28,0,71963,48.5,39,1999-05,2018-08,Individual,3,0,0
29302,36 months,14.53,139.72,A,A4,9,RENT,156958.52,Not Verified,wedding,IN,18.25,0,1,15,0,31897,62.9,15,2002-04,2016-06,Individual,0,0,0
23650,36 months,10.69,74.93,A,A2,9,RENT,91636.07,Verified,credit_card,OH,15.72,0,3,21,0,5807,41.5,33,2016-10,2017-03,Individual,1,0,0
4295,60 months,4.39,2.93,A,A4,4,RENT,58972.28,Verified,major_purchase,NC,13.06,0,1,26,0,74646,43.0,28,2009-03,2019-01,Individual,1,0,1
21405,36 months,11.25,90.08,C,C2,1,MORTGAGE,124368.77,Source Verified,credit_card,NY,29.68,0,2,17,0,67968,51.0,34,2006-09,2016-03,Joint App,3,0,0
37501,60 months,14.19,118.48,C,C2,3,RENT,29883.52,Source Verified,major_purchase,MO,14.6,0,0,15,0,77429,40.0,24,2000-05,2015-01,Individual,4,0,1
29213,60 months,15.79,85.09,D,D5,10,MORTGAGE,218439.4,Source Verified,major_purchase,TN,11.66,0,2,24,0,28183,14.9,32,1997-01,2017-03,Individual,1,0,0
6358,60 months,6.24,9.54,B,B5,7,OWN,37186.4,Source Verified,major_purchase,FL,21.81,0,1,23,0,39482,33.8,23,2002-07,2018-11,Individual,1,0,0
38437,60 months,14.81,114.25,A,A3,0,MORTGAGE,163126.87,Source Verified,credit_card,WI,21.93,0,1,3,0,40553,36.8,9,1995-02,2019-09,Individual,2,0,0
38396,36 months,18.66,269.66,D,D2,7,MORTGAGE,162696.51,Verified,medical,CA,25.89,0,2,2,0,60153,30.8,2,2005-12,2015-01,Joint App,1,0,1
7606,36 months,6.1,16.23,A,A4,1,RENT,17121.02,Not Verified,moving,TN,29.5,0,1,21,0,66121,35.7,23,1997-03,2017-10,Individual,0,0,0
32234,36 months,17.24,179.77,F,F1,3,MORTGAGE,118214.41,Verified,home_improvement,NY,18.42,0,2,21,0,43059,45.6,32,2018-12,2019-10,Individual,1,0,0
16861,60 months,7.65,21.69,A,A3,5,RENT,41342.84,Not Verified,credit_card,MA,13.98,0,1,24,0,43394,36.5,33,2011-08,2019-03,Individual,1,0,0
24153,36 months,12.37,97.18,C,C3,3,RENT,34864.31,Source Verified,moving,MO,2.68,0,2,3,0,9076,59.1,14,1996-09,2018-12,Individual,2,0,1
18362,36 months,17.18,119.91,F,F4,7,MORTGAGE,67156.63,Source Verified,major_purchase,WI,9.44,0,3,5,0,14957,59.4,21,2013-02,2015-02,Individual,2,0,0
31522,60 months,15.61,90.08,C,C1,1,RENT,26775.72,Not Verified,credit_card,FL,17.46,1,0,1,0,52250,0.0,17,1994-03,2018-11,Individual,1,0,0
39869,36 months,17.35,247.47,D,D1,9,RENT,66250.5,Source Verified,credit_card,FL,7.73,1,4,9,0,36300,13.3,26,2006-01,2019-04,Individual,1,0,1
32009,36 months,14.97,130.9,D,D2,6,MORTGAGE,27876.05,Source Verified,small_business,TX,4.9,0,0,15,1,11749,0.0,16,2011-06,2018-05,Joint App,1,1,0
37323,60 months,14.28,120.45,A,A1,3,MORTGAGE,54515.89,Not Verified,small_business,IN,16.46,0,1,11,0,8427,36.5,12,2018-04,2019-06,Individual,3,0,0
37895,36 months,17.33,230.32,D,D3,10,RENT,109230.71,Not Verified,debt_consolidation,FL,21.44,0,1,4,0,52496,35.3,21,1997-02,2018-03,Individual,2,0,0
4514,36 months,10.13,12.19,F,F5,5,RENT,61815.58,Source Verified,debt_consolidation,GA,14.27,0,2,17,0,71439,45.0,34,2012-04,2017-11,Joint App,3,0,0
10881,60 months,13.76,28.83,G,G2,4,RENT,39502.73,Not Verified,vacation,NC,22.28,1,1,10,0,19235,58.9,10,1995-07,2017-02,Individual,5,0,1
29152,36 months,12.94,145.26,C,C3,0,MORTGAGE,67835.89,Source Verified,wedding,GA,20.32,2,0,9,0,43459,41.1,9,1995-07,2019-08,Individual,2,0,0
24012,36 months,10.75,67.99,B,B2,10,MORTGAGE,21080.67,Not Verified,credit_card,MI,24.04,0,1,23,0,21066,29.9,29,2012-08,2018-05,Joint App,3,0,1
2955,36 months,9.78,7.91,E,E1,9,RENT,29634.17,Verified,vacation,OH,31.21,0,1,10,0,65416,41.9,20,2000-10,2017-12,Individual,1,0,1
4706,36 months,6.57,10.19,C,C4,1,MORTGAGE,37867.1,Verified,credit_card,IL,34.3,0,0,16,0,53994,32.1,16,2006-05,2018-06,Individual,1,0,0
21301,36 months,12.1,116.46,B,B2,10,OTHER,78598.68,Source Verified,debt_consolidation,GA,21.12,0,0,2,0,27588,12.5,10,2005-11,2019-11,Individual,2,0,0
25030,60 months,11.24,49.96,A,A3,8,MORTGAGE,62534.85,Verified,small_business,IN,12.78,1,2,22,1,37195,61.2,26,2015-03,2017-06,Individual,1,0,1
7541,60 months,4.69,7.66,A,A4,4,MORTGAGE,67582.2,Not Verified,debt_consolidation,NY,16.43,0,1,16,0,42677,50.5,34,2005-07,2016-09,Individual,2,0,0
7680,36 months,8.85,23.64,C,C5,10,MORTGAGE,48221.99,Verified,debt_consolidation,WI,27.01,1,0,23,0,66419,71.0,39,2007-12,2018-08,Individual,3,0,0
6044,36 months,4.49,8.16,A,A1,6,OWN,30550.62,Verified,wedding,NC,9.75,1,1,9,0,38933,17.3,19,2003-01,2017-05,Individual,4,1,1
23033,36 months,11.59,91.37,A,A3,7,OWN,119715.12,Source Verified,credit_card,PA,26.13,0,4,14,0,54422,9.7,16,2010-01,2018-10,Individual,2,0,0
1306,60 months,5.03,1.22,A,A5,2,RENT,32251.63,Source Verified,debt_consolidation,NC,14.81,0,0,13,0,37705,23.3,18,2008-07,2019-04,Individual,2,0,1
23324,36 months,17.55,128.31,F,F3,1,RENT,63033.61,Not Verified,credit_card,MD,17.59,0,1,29,0,23599,50.0,33,2014-09,2018-02,Individual,2,0,0
19561,36 months,11.18,52.71,A,A1,5,RENT,45831.97,Verified,credit_card,IN,10.35,1,1,3,0,49019,59.2,20,2009-02,2017-09,Individual,1,0,0
19173,36 months,8.52,54.23,A,A2,3,MORTGAGE,68720.02,Verified,home_improvement,IN,6.73,0,4,6,0,62169,47.7,18,2005-09,2019-04,Individual,1,0,1
27491,60 months,11.25,71.12,C,C4,10,RENT,34088.24,Verified,debt_consolidation,IL,14.05,1,0,29,0,78235,44.9,35,2003-01,2018-09,Individual,2,0,1
21382,36 months,10.34,74.4,B,B4,0,OWN,92189.94,Source Verified,credit_card,MO,25.12,0,1,3,0,5174,59.1,3,2013-07,2017-09,Individual,1,0,0
29382,60 months,16.28,113.06,G,G2,8,RENT,112079.84,Verified,credit_card,MA,11.09,0,2,9,0,78150,32.8,25,2002-03,2017-09,Individual,2,0,1
30793,36 months,19.39,218.28,F,F1,6,MORTGAGE,88857.91,Not Verified,home_improvement,TX,27.29,2,0,10,0,58786,63.1,22,2009-03,2018-11,Individual,1,0,0
36884,60 months,16.01,116.93,C,C2,9,RENT,53883.26,Verified,wedding,NC,11.99,0,3,23,0,21932,81.7,27,2011-12,2017-10,Individual,2,0,1
32170,36 months,15.96,153.23,C,C2,10,MORTGAGE,37756.95,Not Verified,credit_card,IN,8.52,2,0,23,0,30831,20.7,40,1998-11,2019-11,Individual,2,0,0
21190,36 months,10.86,70.49,B,B4,9,RENT,266536.66,Source Verified,moving,NJ,17.78,0,0,26,0,54176,36.9,41,1997-05,2016-12,Individual,0,0,0
20193,60 months,9.83,29.97,A,A5,4,MORTGAGE,27038.72,Source Verified,car,VA,20.75,0,0,3,0,24168,14.2,4,1999-08,2016-12,Joint App,3,0,1
10192,60 months,8.41,16.38,B,B1,7,MORTGAGE,83177.96,Verified,debt_consolidation,GA,17.32,0,1,7,0,27088,22.7,7,2005-12,2016-01,Individual,2,0,1
24384,36 months,12.42,103.41,A,A4,1,RENT,59854.44,Verified,debt_consolidation,CA,17.06,0,2,14,0,41812,49.9,14,1999-09,2019-10,Individual,2,0,1
6426,36 months,6.98,19.23,A,A4,5,MORTGAGE,47215.5,Source Verified,home_improvement,MO,27.22,0,1,22,0,55913,8.3,27,2005-09,2015-11,Individual,1,0,0
37318,36 months,14.86,201.13,C,C4,2,OWN,54780.95,Source Verified,vacation,TN,16.66,0,1,17,0,72569,26.4,25,2012-09,2018-12,Joint App,1,0,1
33956,36 months,15.44,149.57,A,A5,2,MORTGAGE,36093.6,Source Verified,debt_consolidation,PA,12.71,1,1,16,0,68015,63.1,34,2007-07,2019-03,Individual,3,0,0
5669,36 months,6.07,8.72,A,A1,6,MORTGAGE,63337.53,Verified,debt_consolidation,IL,8.07,1,2,24,0,20539,46.5,40,2002-02,2016-12,Individual,2,0,1
31652,60 months,14.17,86.61,C,C4,1,MORTGAGE,59284.0,Verified,home_improvement,NJ,24.92,1,2,6,0,15323,57.4,25,2004-01,2019-12,Individual,1,1,0
5567,36 months,4.8,10.11,C,C1,6,OWN,244407.44,Not Verified,medical,TN,13.02,0,0,25,0,79950,16.1,43,2011-06,2019-08,Individual,2,0,0
29127,60 months,13.04,73.17,A,A5,4,MORTGAGE,93199.1,Verified,debt_consolidation,TX,13.7,0,2,20,0,75021,43.4,20,2002-07,2016-05,Individual,1,0,1
4420,36 months,6.23,10.01,A,A3,2,OWN,66804.76,Verified,credit_card,WA,23.36,0,4,7,0,47110,79.7,23,2008-10,2019-09,Individual,4,0,0
20039,36 months,10.13,65.62,A,A1,6,MORTGAGE,69240.09,Source Verified,debt_consolidation,IN,30.38,0,3,13,0,55790,28.8,31,2013-01,2019-02,Individual,1,0,1
26656,36 months,12.08,120.16,B,B4,8,RENT,147815.86,Verified,house,MI,17.76,0,1,8,0,20168,32.2,20,2000-05,2015-04,Joint App,2,0,1
29423,36 months,15.27,109.89,E,E4,6,RENT,27384.82,Source Verified,small_business,TX,15.04,0,0,9,0,49391,53.6,28,2011-05,2019-07,Individual,1,0,0
17325,36 months,13.39,98.0,F,F3,0,MORTGAGE,43930.33,Source Verified,credit_card,CA,15.96,1,0,20,0,55288,24.0,28,2008-09,2018-11,Individual,1,0,0
36943,36 months,16.59,166.42,C,C2,6,MORTGAGE,15610.78,Source Verified,moving,FL,12.81,0,0,9,0,23846,56.3,24,1995-07,2019-06,Individual,2,0,0
31198,60 months,15.37,108.59,C,C1,6,MORTGAGE,68546.27,Source Verified,credit_card,MO,13.51,0,1,25,0,58831,6.1,40,2005-05,2018-09,Individual,1,1,0
9122,60 months,9.7,16.89,D,D5,7,OWN,81544.51,Verified,vacation,MI,13.55,0,3,3,0,30143,0.0,7,2005-09,2019-07,Individual,1,0,0
27178,60 months,15.63,83.32,D,D1,4,MORTGAGE,26974.3,Verified,debt_consolidation,NY,22.38,0,1,5,0,42521,48.3,20,2004-10,2019-11,Individual,2,0,1
29490,36 months,12.28,115.86,A,A5,1,RENT,115965.5,Not Verified,debt_consolidation,MD,15.38,0,1,27,0,3637,22.4,36,2015-08,2019-11,Individual,1,0,0
14011,36 months,7.9,38.47,A,A3,1,MORTGAGE,31846.16,Verified,credit_card,IN,25.52,0,2,21,0,10446,30.7,24,2011-11,2015-03,Individual,3,0,0
29791,36 months,14.49,154.86,C,C4,3,RENT,39915.47,Verified,debt_consolidation,NY,15.19,0,5,13,0,50399,59.5,15,2007-07,2018-06,Individual,2,0,0
36036,36 months,14.18,200.38,C,C4,6,MORTGAGE,52666.75,Source Verified,medical,AZ,13.43,0,1,7,0,65208,54.5,21,2018-11,2019-05,Individual,0,0,0
32867,36 months,13.5,182.61,A,A5,8,OWN,127582.41,Not Verified,credit_card,OH,24.95,0,1,8,0,45383,17.5,24,2011-09,2019-08,Individual,1,0,0
30738,36 months,11.73,126.83,B,B1,7,RENT,29292.34,Verified,debt_consolidation,TX,16.15,0,2,6,0,64819,52.4,21,2016-08,2019-02,Individual,2,0,1
25745,36 months,11.1,122.46,B,B5,3,MORTGAGE,58381.15,Not Verified,major_purchase,TX,15.11,0,2,27,0,64184,36.0,46,2001-06,2017-03,Individual,1,0,0
11550,36 months,6.37,24.9,B,B1,4,MORTGAGE,78034.21,Verified,credit_card,NJ,16.23,1,4,10,0,61218,50.3,28,1997-07,2019-12,Individual,1,0,0
32013,36 months,14.59,183.65,C,C5,0,RENT,68946.22,Not Verified,credit_card,IN,26.27,1,0,28,0,66089,41.6,31,2014-09,2015-10,Individual,4,0,1
15203,36 months,13.43,72.92,D,D2,8,MORTGAGE,70491.02,Verified,debt_consolidation,WI,18.14,1,2,24,0,60456,11.9,38,1995-11,2019-10,Individual,2,0,1
21755,36 months,12.1,79.71,C,C5,3,MORTGAGE,77412.24,Not Verified,car,MA,24.75,0,1,11,0,66351,27.7,15,2006-09,2018-08,Individual,1,0,0
13263,36 months,9.99,45.5,B,B1,5,MORTGAGE,35142.5,Source Verified,home_improvement,MD,14.36,0,1,22,0,30506,0.0,36,2015-05,2019-10,Individual,0,0,1
13207,36 months,11.12,53.06,A,A3,4,RENT,134951.11,Not Verified,moving,IL,23.63,1,3,14,0,31518,45.7,22,2010-01,2018-06,Joint App,3,0,1
7146,36 months,10.87,25.75,E,E3,3,RENT,45858.25,Source Verified,major_purchase,NY,17.66,0,1,14,0,39418,49.9,32,2008-12,2017-06,Individual,2,0,0
38490,36 months,15.5,212.55,C,C5,1,MORTGAGE,42348.62,Not Verified,credit_card,NY,22.18,0,4,23,1,43089,27.9,25,2010-04,2019-06,Individual,1,0,0
6763,60 months,5.94,9.19,A,A1,10,RENT,110037.37,Not Verified,debt_consolidation,FL,22.77,0,2,21,0,52916,39.7,24,2009-10,2017-01,Individual,2,0,0
4364,36 months,6.99,10.13,B,B1,1,RENT,33579.13,Source Verified,home_improvement,TN,9.41,1,0,7,0,43653,22.5,19,1994-02,2018-04,Individual,3,0,1
37508,36 months,17.22,109.66,E,E4,10,OWN,59406.97,Verified,debt_consolidation,FL,16.5,0,2,12,1,13255,67.1,23,2004-04,2019-12,Individual,0,0,0
22645,60 months,13.59,78.77,E,E1,1,MORTGAGE,31770.68,Verified,house,NC,22.7,1,0,28,0,31561,16.3,45,2010-01,2015-10,Individual,2,0,1
18078,36 months,15.2,87.05,F,F4,1,MORTGAGE,222246.3,Not Verified,debt_consolidation,TN,23.82,0,1,7,0,48338,35.8,24,2009-05,2017-05,Individual,3,0,0
29762,60 months,16.37,84.07,D,D1,9,OWN,195867.31,Not Verified,credit_card,MD,24.77,0,3,21,0,2373,16.0,26,2010-02,2019-02,Joint App,2,0,1
15949,60 months,8.81,22.84,C,C5,10,RENT,45883.25,Verified,credit_card,FL,16.73,0,1,25,0,8815,46.7,37,1996-11,2019-03,Individual,4,0,1
5988,36 months,7.32,13.79,C,C3,9,RENT,66964.26,Verified,credit_card,FL,26.78,0,1,18,0,74833,62.8,33,1995-05,2016-08,Individual,1,0,0
29457,36 months,11.81,105.09,A,A5,8,MORTGAGE,49173.98,Verified,home_improvement,TX,11.4,0,1,2,0,67826,0.5,20,2012-04,2017-11,Individual,2,0,0
7863,36 months,10.38,23.86,D,D1,5,RENT,39768.89,Verified,major_purchase,NY,5.54,0,2,25,0,46494,55.1,32,2000-04,2017-05,Individual,1,1,1
22566,60 months,14.71,58.84,D,D2,1,RENT,52668.82,Verified,major_purchase,GA,14.06,1,1,27,0,9586,74.6,28,2007-01,2019-03,Individual,1,0,0
38013,36 months,17.75,244.77,A,A3,6,MORTGAGE,47841.04,Not Verified,vacation,OH,24.37,0,0,19,0,20360,44.6,26,2012-03,2018-05,Individual,2,0,0
37509,36 months,18.32,306.57,F,F1,5,RENT,19684.75,Verified,credit_card,WI,8.4,1,3,23,0,61793,28.5,27,2011-01,2017-03,Individual,2,0,0
15070,36 months,9.17,52.36,B,B1,8,MORTGAGE,57400.83,Not Verified,credit_card,NC,5.71,0,3,2,0,58428,41.2,2,2003-01,2019-06,Individual,1,0,0
31431,36 months,13.56,168.65,A,A2,0,MORTGAGE,47792.51,Not Verified,moving,OH,3.96,0,0,21,0,17759,31.1,25,2009-11,2019-06,Individual,1,1,1
24894,60 months,11.3,52.72,B,B4,0,MORTGAGE,59119.75,Verified,debt_consolidation,MI,21.15,0,0,24,0,5262,81.3,27,2018-09,2019-04,Individual,2,0,1
19695,36 months,14.25,95.18,F,F4,6,RENT,46793.02,Source Verified,debt_consolidation,MA,5.87,0,3,17,0,74269,58.7,18,2013-05,2018-06,Individual,4,0,1
6457,60 months,10.62,14.69,F,F1,9,RENT,39489.75,Source Verified,debt_consolidation,OH,19.84,0,1,16,0,57788,60.0,31,2016-04,2017-08,Individual,3,0,0
15678,60 months,7.57,21.13,C,C1,10,OWN,82863.18,Verified,small_business,NY,13.7,0,2,24,0,52637,85.1,36,2012-03,2015-11,Individual,1,0,0
26424,36 months,17.15,140.34,G,G4,6,OWN,67499.85,Not Verified,small_business,NC,10.61,0,0,20,1,69883,68.9,23,2013-05,2018-10,Individual,1,0,0
39478,36 months,19.15,287.89,F,F2,4,MORTGAGE,113281.19,Source Verified,debt_consolidation,WA,9.01,0,1,1,0,34491,39.6,9,1995-04,2017-12,Individual,3,0,0
1190,60 months,10.42,2.93,E,E4,5,RENT,65962.25,Verified,debt_consolidation,OH,17.44,0,1,6,0,8641,42.5,22,2009-10,2018-07,Individual,3,0,1
28992,60 months,15.85,92.94,E,E2,5,MORTGAGE,43540.03,Not Verified,debt_consolidation,VA,10.72,0,1,18,0,3490,89.2,22,2005-08,2019-04,Individual,2,0,0
34007,60 months,12.9,70.26,B,B2,6,RENT,70973.45,Verified,credit_card,OH,15.97,0,2,18,0,78243,27.2,22,1997-02,2019-01,Individual,2,0,1
38096,36 months,17.81,215.02,E,E2,2,RENT,14937.53,Verified,debt_consolidation,MD,18.81,0,2,8,0,48573,38.6,22,2002-06,2019-03,Individual,0,0,1
17528,36 months,8.67,38.49,C,C2,4,RENT,173200.98,Not Verified,medical,MO,20.29,0,2,5,0,59293,21.7,12,1996-02,2019-05,Individual,0,0,0
5620,36 months,7.65,14.51,D,D4,5,RENT,57793.3,Verified,house,MA,22.54,1,0,19,0,30242,5.6,32,2007-02,2017-06,Individual,1,0,0
11567,60 months,8.65,20.86,A,A3,9,RENT,181802.01,Verified,major_purchase,IN,17.15,2,0,9,1,8794,24.4,12,2017-08,2018-07,Individual,2,0,0
34170,36 months,15.95,173.47,D,D4,8,RENT,29097.08,Verified,moving,NY,8.65,1,1,20,0,63863,24.8,20,2014-06,2018-06,Individual,2,0,1
35239,36 months,20.32,248.3,G,G1,8,MORTGAGE,25069.64,Verified,car,AZ,19.26,0,0,20,0,63641,29.5,30,1993-03,2016-04,Individual,3,0,0
25845,36 months,10.0,92.14,B,B3,2,MORTGAGE,61053.14,Source Verified,major_purchase,NC,20.59,0,3,7,0,63417,54.2,15,1994-08,2018-10,Individual,3,0,0
5786,36 months,11.56,23.25,G,G3,4,RENT,60932.43,Source Verified,credit_card,TN,14.73,0,2,23,0,41418,41.8,39,2002-06,2017-08,Individual,1,0,0
5754,60 months,6.77,6.23,B,B5,6,RENT,60050.84,Source Verified,medical,CA,13.98,0,0,5,0,54962,62.2,19,2006-05,2015-02,Individual,2,0,0
